imo_num,pos_speed,pos_lat,pos_lon,pos_navState
7326908,0.1,-22.66311167,-40.23961,
8500616,0.2,-22.86961833,-40.98167667,1
7389405,0.1,-22.652475,-40.42994667,15
7376886,102.3,-22.48710167,-40.09605,15
7357749,102.3,-22.37443333,-40.02675,6
7351783,0.1,-22.43940667,-40.06927333,15
7417460,0,-22.16069,-40.14664167,1
7370208,0.1,-22.550375,-40.25973167,1
7381491,0.2,-22.34541,-40.19459,0
7726847,8.2,-21.83138667,-40.97285667,0
8617225,0.1,-21.23914167,-40.047555,5
7382249,0.1,-21.33966833,-40.05772667,5
8500123,0.1,-22.49575667,-39.93678667,15
7351800,0.1,-22.13263,-39.96713,
7385136,0,-22.42448167,-39.96004167,1
7391824,0,-22.08527333,-39.82738333,0
7372074,0.1,-21.21047667,-39.74351167,15
7370193,0,-21.23949,-39.95598167,5
7522318,0,-21.88600333,-39.85782,6
7391812,0,-21.96822667,-39.82458167,0
7403354,0,-20.04211167,-39.52477333,3
8617055,0.2,-3.035655,-39.04688,5
7801740,7.3,-13.699675,-38.497585,0
7801697,0.1,-12.92713333,-38.52749,1
8506438,0.1,-3.69446,-38.50245,0
8303989,13.6,-20.817405,-37.795685,0
8013132,0,-54.81471667,-36.01051667,0
7801702,8.9,-4.668795,-35.82197,0
7819113,10.6,-9.97893167,-34.87576167,0
7801752,9.3,-8.30173333,-34.85088333,0
8506426,0.2,-8.36343833,-34.919115,1
8516897,0.1,-8.39806,-34.952955,5
8706789,14,-10.775,-33.56833333,0
7609726,9.8,31.16779167,-33.87174333,0
7622041,14.9,14.37469833,-31.41014333,0
7826166,17.3,31.01120167,-30.61483,0
8807997,11.8,28.94163833,-28.61704833,0
8027298,16.3,30.57143833,-27.80065,0
8902424,10.3,-11.88088333,-25.15293333,0
8701387,0.1,16.88415,-25.00428333,1
8919037,15.6,36.02983333,-24.3435,0
8812667,12.5,-27.7297,-22.41053333,0
8309830,12.7,30.13777167,-19.066585,0
8903923,14,11.34,-17.225,0
8918966,6.3,13.13591333,-17.34035167,0
8918954,10,17.66938,-17.66284,0
8517592,7,21.38786167,-17.93654667,0
7022356,11.8,23.89762667,-17.52909667,0
8407735,12.3,28.93286167,-17.65385,0
8819938,15.6,46.10685,-17.20456667,0
8918136,14.8,32.64416667,-16.63066667,0
8311120,13.3,35.47409333,-16.17229833,0
7625811,0,28.139325,-15.40802833,5
8512152,0,28.15988833,-15.40026333,5
7211074,0,28.15333333,-15.41,5
8325432,0,28.13927833,-15.40821667,5
8700785,9,38.17666667,-15.22166667,3
7803188,0,9.51796,-13.717,5
8918227,14,38.55666667,-13.86833333,0
8507731,5.8,32.8334,-12.53896667,0
8507729,4.8,33.8907,-12.57383333,0
8009571,0.2,5.83708667,-10.06536167,1
8000214,13.8,40.38269833,-10.12284833,0
8918980,18.7,41.67478167,-10.575985,0
8907888,15.4,51.32428167,-10.95076833,0
8914130,7.6,33.04824833,-9.46133167,0
8913423,18.2,36.07976667,-9.85013333,0
7422881,11.4,37.97,-9.671,0
8519710,12.1,41.21619667,-9.82259167,0
7822457,10.5,51.30503333,-9.762305,0
7326893,12.9,34.28951333,-8.007985,0
8811405,0,40.65396667,-8.71605,5
8819299,0,42.605,-8.93,5
8804579,0.1,42.59727167,-8.90069667,1
8804531,0,42.60499833,-8.93104333,5
8313702,13,45.78666667,-8.14,0
8200565,12.8,47.06658333,-8.0033,0
6417097,14,51.75333333,-8.235,0
8917883,3.8,33.61356,-7.601535,0
8512982,12.4,48.731495,-7.76371333,0
8711289,11,49.20166667,-7.16333333,0
8715869,1.3,55.59541833,-7.74225333,0
8512906,0,4.74,-6.61833333,5
8860444,0,62.23703833,-6.59469667,5
8713562,15.6,-6.31727167,-5.78341333,0
8208763,15.4,35.93946667,-5.49033333,0
7803190,15.2,35.99399667,-5.43143167,0
8200577,1.1,35.92436667,-5.33325,1
7802067,0,36.13333667,-5.43077667,0
8604345,0,36.14066667,-5.4305,5
8400036,0,36.12666667,-5.43333333,5
7721263,102.3,50.1721,-5.03409,5
8506311,0,54.61920333,-5.894695,5
8912302,0.6,56.56736333,-5.53234333,0
8309402,0,56.56543333,-5.53632333,0
7389443,0,4.97166667,-4.545,1
8804567,0,5.27666667,-4.035,1
8131934,0,5.27013667,-4.04951,1
8715857,8.5,36.064365,-4.600675,0
8411592,0.1,35.249645,-3.18442833,1
8716306,0,53.40425667,-3.03901833,5
8601408,0,54.098115,-3.221265,5
8213744,0.2,57.74605,-3.00551167,3
8771497,0.2,4.59944333,-2.89168667,3
8712518,1,35.27258333,-2.923,0
7356252,0,35.27207667,-2.925595,5
7637149,0,35.27,-2.925,5
7609697,9.9,36.334,-2.89058333,0
8125454,11.9,36.26729667,-2.89376,0
8918629,0,50.56833333,-2.435,5
8822583,12.5,-23.12847667,-1.49411667,0
8759114,0,4.93952833,-1.700405,15
8128664,0,4.89036667,-1.67206667,1
8707329,0,50.81,-1.095,5
8763452,0.1,58.10069333,-1.43708833,1
7928811,7.2,35.75362167,-0.63664833,0
8109395,0,35.85413,-0.297245,5
8901925,0.1,39.43718333,-0.32951667,5
8503797,11.2,53.71794333,-0.24659833,0
8502391,19.2,54.69217167,-0.54816667,0
8506294,16.1,55.11731667,-0.97063333,0
8714205,0,5.62599,0.00748833,5
7827225,16,36.24833333,0.09666667,0
8420426,1,36.04579,0.08097333,1
8506373,14.5,50.46020833,0.60323667,0
5383304,14.9,50.55756833,0.07667833,0
7202554,0,51.45874,0.35626167,5
8819275,0.1,6.14116167,1.28191667,5
8202355,13.1,50.56608833,1.12196833,0
8908466,18.6,50.99864,1.588805,0
8912297,14.1,54.545045,1.19615,0
8124046,0,56.735,1.295,15
8324567,0,56.90206667,1.035965,3
7390739,0,57.01305667,1.32586167,1
8502107,12.7,62.52573667,1.45948667,0
8805004,7.8,5.76821167,2.84008667,0
8809921,0.7,6.16266667,2.92983167,1
8912144,15,36.94333333,2.36833333,0
7310507,12,40.3979,2.6075,0
8707343,7,41.363895,2.67946167,0
8715871,10.8,41.01298833,2.25150667,0
7411961,0,41.34266667,2.1625,5
8420878,0,41.354145,2.17551333,0
8501957,17.7,51.43095833,2.97848167,0
8201648,12,52.10301167,2.34370833,0
7330064,10.9,52.02541667,2.97761667,0
8124034,0,56.18739167,2.78433667,0
8802090,0,6.44374333,3.38286333,5
8806682,0,6.33333333,3.38,1
8409068,0.3,6.3542,3.37372833,0
8509533,0,6.44005167,3.39159667,5
8716863,0.3,6.33956667,3.39708667,1
8804543,0,6.44548667,3.379255,5
8912388,11.6,36.80855667,3.113755,0
8813087,0.2,36.77240833,3.10796667,1
8712520,0.1,43.40571333,3.71594667,5
8512281,16,43.04,3.82666667,0
8817100,0,51.31213333,3.21493333,5
7349807,0.1,52.13596833,3.964895,3
8502406,17.2,52.90591667,3.67625167,0
7616779,0.3,52.34996667,3.66855333,3
8302131,0.1,5.38790167,4.59143167,15
8807155,0.1,43.385815,4.89562167,1
8913411,0,51.28303833,4.24866167,5
8315504,0,51.89616667,4.44266667,5
8918942,0,52.20765,4.26611667,1
8907204,0,52.46695167,4.66601,5
7325629,0,52.40595167,4.88199333,5
8308147,13.1,58.60933333,4.45833333,0
8521397,10.4,1.00137,5.528955,0
8619443,10.9,3.32983333,5.58083333,5
8619431,8.7,5.61391667,5.2646,1
8619429,7.5,5.47965,5.04011667,1
8805470,0,5.476735,5.44134,8
8619455,0,5.535555,5.68769833,0
8918722,0.3,36.734,5.1395,1
8030283,6,36.77333333,5.235,0
8130681,0,36.72333333,5.17166667,1
8121020,6.5,37.01737333,5.85191,1
7724265,102.3,43.31504,5.36367833,5
8104199,0,43.10478667,5.88117333,5
8911516,0,43.31646667,5.35593333,0
8911736,13.9,58.53417333,5.11571833,0
7390143,0,59.35911667,5.30029,5
7390155,0,59.35904333,5.299415,1
8907034,0,59.93538,5.32304833,5
8808604,0,60.58756,5.18138667,5
8019368,0,60.392775,5.30966333,5
7218395,16.4,61.9218,5.46628333,0
8519837,1,-69.412145,6.72377167,0
8723426,1.3,-69.62721667,6.22455,0
8918057,9,3.99833333,6.64833333,0
7360057,0,3.85241,6.97976,1
8201480,13.9,38.65059167,6.50499333,0
8912156,14.4,56.01286833,6.83473,0
7619458,0.1,57.09240167,6.87773667,3
7816874,0,62.585,6.92933333,5
8616568,9.9,2.47000833,7.33417167,0
7374280,0,3.99125167,7.29070333,1
8770546,0,4.30155667,7.65942667,5
8011304,0.1,4.221385,7.39382,8
7383401,0.1,4.404745,7.82922167,15
8907319,0,4.21904333,7.39232667,5
8008450,0.1,43.73638833,7.44991167,1
8315554,0.2,43.73125667,7.44870833,1
7360162,0,53.35166667,7.20833333,5
8917895,11.3,56.74167167,7.13102833,0
8818764,13.8,57.25367833,7.326035,0
8904460,0.2,-0.62075333,8.83517333,1
7915278,0.7,2.87124,8.59628833,0
7373080,0,3.80077833,8.07912667,15
8412974,0,4.22210833,8.33583833,1
8613839,0,4.10166667,8.17333333,15
8025343,12.2,43.97802667,8.46975667,0
7904889,14.4,43.44142,8.16150833,0
7349039,0,44.40102333,8.92439833,5
7920857,0.7,44.24819333,8.86038333,0
7361324,0,44.40092167,8.92528167,5
7719430,0,44.395,8.93,3
7360617,0,44.40058167,8.92335,5
7361312,0,44.39725,8.9301,5
7305253,0,44.40118333,8.9236,5
8309397,0,53.868495,8.717065,5
7504108,0,53.58928,8.17582833,1
8217881,16.1,57.18941,8.248315,0
8918978,19.9,57.465575,8.86325333,0
7360069,0,1.40919333,9.22832167,1
7389510,0,2.922715,9.80137,5
8617213,0,3.37544167,9.14114333,1
8917924,0,3.87387,9.50816833,0
7382720,0,3.01685,9.83791833,5
8908569,0.8,37.20712333,9.839875,1
8206533,5.9,39.51264167,9.80195,0
8903155,0,40.92795833,9.537405,0
8306486,15.2,40.97766667,9.6585,0
8306498,11.1,42.690545,9.46123333,0
8020642,0,42.69833333,9.455,5
8302301,11.9,43.35055333,9.436425,0
8201636,0,53.53166667,9.90666667,5
8001024,11.4,58.39528833,9.58448,0
8908583,11.2,64.48516667,9.3385,0
8611831,0,-4.24710333,10.81738667,3
8420127,0.1,-3.88518333,10.93025,1
7380629,0.1,-3.75706167,10.52772,1
8202939,0,34.72451167,10.77286333,5
8918708,0,34.72548333,10.7718,5
8700280,14.2,42.59022167,10.26560833,0
7350090,14.9,42.809165,10.33363667,8
7360681,16,42.893985,10.47293167,0
7382378,102.3,43.57167667,10.31176,0
7360605,0,43.55634833,10.30305667,5
8019356,0,57.436765,10.542015,5
7911545,14.6,59.87775833,10.64840667,0
7037806,0.1,59.12616667,10.22733333,5
8820858,0,59.1838,10.953105,0
8917613,16.4,59.09656667,10.6247,0
8764509,0,-7.65296667,11.68003333,0
7370246,0,-6.16153167,11.26413167,5
7379993,0,-6.319725,11.27551,15
7349144,0.1,-6.13993833,11.02974,0
7205910,0.1,42.0945,11.78416667,5
7911533,0,42.09734833,11.78215333,5
7814046,0,42.09541,11.78202,1
8612134,0.1,53.897805,11.440795,5
7803205,0,54.50293167,11.23035167,5
8820860,14,57.45810833,11.362705,0
7907245,15.6,57.563055,11.30599833,0
8317942,0,58.93248,11.16909333,0
7802794,0,58.34333333,11.905,5
7403366,0,-7.54283333,12.16866667,5
8904484,0.1,-5.97187167,12.107585,15
8765333,0.1,33.849605,12.03197833,
7325095,0,38.01056333,12.509615,5
8902931,0,44.77119167,12.61373833,1
8618358,15.9,54.20797333,12.07808667,0
8700876,0,55.85625333,12.83142167,5
8701674,16.3,56.5548,12.28416667,0
8201624,16.2,56.23558667,12.24894167,0
8317954,15.2,57.05062167,12.179735,0
8413875,0,-12.35011833,13.55098833,5
8920983,0,-8.76684,13.269255,1
8913722,0,-5.86076,13.05241833,5
7516773,0,37.286515,13.53057,5
8416308,0,38.13105,13.36478333,5
8207381,10,40.824305,13.532485,0
8107000,0.1,45.796625,13.22985,5
8705383,14.8,54.89359167,13.39494333,0
7814101,12.8,54.758,13.91083333,0
8515893,11,54.90833333,13.27333333,0
8703232,0,55.3721,13.15233,5
8913540,0,-22.9519,14.49507167,0
7920508,0,-22.946955,14.49988333,2
7816379,0,-22.895,14.46833333,5
8215780,0,32.73901667,14.32695,1
8415794,0,32.67750167,14.24491,5
8125868,0,35.82774333,14.55407,5
7826790,0.3,40.82533333,14.26266667,1
8302014,0.2,40.8265,14.10383333,1
7615414,0,40.84146667,14.27693333,5
8757831,0,42.35,14.41166667,5
8821814,0,45.30811667,14.483215,5
7347536,0,45.31095667,14.47848833,15
8420842,0,53.9,14.255,5
7931997,0,53.90443,14.2627,5
8604711,0,53.90666667,14.26333333,5
8818300,0,53.91275167,14.28137167,5
7826855,14.1,55.24183333,14.323885,0
7633143,0,55.09517833,14.69248833,5
8710871,0,67.28798167,14.38862667,5
7212468,0.4,-28.47811833,15.87232667,1
7508611,0.4,-28.68803,15.93725333,1
7366506,0.6,-28.62034167,15.82603333,0
8307703,0.5,-28.57824833,15.84592,1
7419389,0.2,-28.60723333,15.89175167,0
8708830,0,32.36706667,15.22148333,0
8506062,4.9,37.48682167,15.09768167,0
8872801,9.3,37.75637,15.51459333,0
8505836,0,38.45833333,15.90666667,5
8705709,0.1,38.21558333,15.24486667,5
8219918,0.1,38.19414333,15.56763333,5
8302272,11.5,38.62614333,15.721405,0
8219906,0,38.18823333,15.5635,5
8917338,7.4,38.20621167,15.56524667,0
8816170,17.7,55.671135,15.33293333,0
7907661,0.1,56.16596,15.629505,5
7907697,0,-28.96104833,16.41824333,3
8918734,0,41.329065,16.28763667,5
7813937,4.1,41.18092833,16.83375167,0
7602089,1.4,41.15493333,16.84056667,0
7230599,0,43.50306667,16.43828333,5
8702446,14,43.19526667,16.30664833,0
7602120,0,43.50166667,16.43666667,5
8845717,11,55.23166667,16.705,0
8813154,13.8,56.08247667,16.544065,0
7108930,17.3,38.50016667,17.931,0
6511128,0,40.63646667,17.95038,5
8703270,3.7,40.95228333,17.35468333,0
8209626,0,43.04898333,17.42808333,5
8716100,11.7,57.18507,17.45444,0
8108676,0,-33.90365667,18.42402333,5
7628136,0,-33.91785667,18.451105,5
7615048,0,42.66,18.08333333,5
8311883,102.3,54.37333333,18.66,5
7907659,0,54.53193167,18.53903667,5
7814462,0,54.40333333,18.67666667,5
8222111,0,54.37262667,18.65623333,5
8110681,0,54.37337,18.66248167,5
7633375,0,57.71192,18.80916,5
8911748,15.7,58.52984,18.98292333,0
8917601,8.8,59.6492,18.9001,15
8601915,0.2,59.31633333,18.09866667,0
8719188,12,59.42751667,18.39213167,0
8715259,12.8,59.61263,18.80896833,0
7633155,4.9,60.09776333,18.81847,0
8401523,0.1,32.126885,19.961155,1
8204157,10.5,38.50559833,19.987415,0
8905787,11.1,39.44066667,19.556045,0
8512891,13.4,40.83111667,19.16426167,0
7128887,0.4,40.42536667,19.47613333,1
7369118,0.3,41.27464333,19.464425,0
7807744,17.7,41.26064167,19.27881833,0
7129049,0,57.3752,19.442565,3
7901265,102.3,59.7215,19.0678,15
8122957,0,32.11333333,20.04166667,5
8418746,10,37.81566667,20.40331667,0
8509557,0,54.70031833,20.46257833,5
7826867,0,56.528165,20.99535833,5
7226952,102.3,60.1172,20.2976,5
8000226,12.1,63.31760667,20.69503167,0
8917390,0,55.65916667,21.143665,5
8805602,0,61.12733333,21.455325,5
8807416,13.9,59.357095,22.209045,0
7505346,0,65.57059833,22.17176667,5
7347627,0,65.57272833,22.17031833,5
7359668,0,65.57176333,22.17101333,5
8516835,0,32.073,23.97916667,5
7645550,5.4,35.49440333,23.074945,3
8012231,8.2,36.40677833,23.88289667,0
7359400,0,37.96071833,23.55946667,0
8020927,0,37.961395,23.55718833,0
7814058,0,37.94581667,23.63688333,0
8613607,4.5,37.94315,23.63721667,0
8807088,0,37.93523333,23.6236,5
7043843,0,37.95309667,23.60670667,5
7429669,0,37.95007,23.60094833,5
8704406,20.1,37.67776667,23.696285,0
8411243,0,38.02706667,23.59603833,5
8700723,16.2,57.18179167,23.842045,0
8803769,18.1,59.68508333,23.23965833,0
8320573,17.2,59.69748833,23.38936333,0
8401444,14.2,59.45266667,23.6665,0
8405880,0.3,64.50495833,23.94511833,2
7225910,10.2,35.49231833,24.19476833,0
